"src","dst","label"
157617,2801923,FALSE
157617,485461,FALSE
2215099,523940,FALSE
2215099,944149,FALSE
2215099,1599603,FALSE
2215099,824109,FALSE
2215099,4103954,FALSE
932831,810339,FALSE
932831,539285,FALSE
932831,506335,FALSE
932831,523940,FALSE
932831,2561183,FALSE
2013875,792074,FALSE
2013875,40928,FALSE
2013875,923565,FALSE
2013875,3976387,FALSE
2013875,397442,FALSE
823477,1885391,FALSE
823477,618046,FALSE
823477,111257,FALSE
823477,85104,FALSE
823477,674376,FALSE
86477,768780,FALSE
86477,49227,FALSE
86477,1883395,FALSE
86477,741904,FALSE
86477,1276005,FALSE
166515,1926526,FALSE
166515,275447,FALSE
166515,3018895,FALSE
166515,2111439,FALSE
166515,506560,FALSE
20156,111257,FALSE
20156,460687,FALSE
20156,2972775,FALSE
20156,397442,FALSE
20156,2278014,FALSE
483410,2726235,FALSE
483410,508095,FALSE
483410,2034820,FALSE
483410,275447,FALSE
483410,958978,FALSE
